ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Years_in_curent_job_new,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
4472,Home Mortgage,0.14053524314691662,6 years,0.0,-0.43412270234006645,1.2898620925299575,-0.611304620910423,-0.36506559973848624,42.93166561883827,1.0,debt consolidation,Short Term,-0.9466726484882446,-0.6499138321691403,-0.12069912889745758,-0.11944943978304387,0,0,0.12005520631532639,1,other,0,1,0,0
4473,Rent,-0.5496060045433343,9 years,0.0,1.195670949293849,-0.854574584153715,0.03437901635904153,-0.36506559973848624,21.0,0.0,debt consolidation,Short Term,0.5850786694464606,-0.3280169035561524,-0.5517751925889831,-0.07881133518441548,0,0,0.9030239431544116,0,other,0,1,0,0
4474,Rent,0.688110315372665,1 year,0.0,0.1770499170226519,-0.4001244275055195,-0.789428918241529,-0.36506559973848624,35.0,0.0,debt consolidation,Short Term,-0.3373683603788584,-0.5084824239800355,3.066211579665823,0.732446856843638,0,0,-1.1848926884164823,0,other,0,1,0,0
4475,Home Mortgage,0.456773195127926,3 years,0.0,0.5844983299311308,-0.4711322644818001,2.171283311731425,-0.36506559973848624,35.08126868603419,0.0,home improvements,Long Term,1.2656327281396769,2.261026693859954,-0.2330589665451223,0.49194664812576505,0,1,-0.6629135305237588,1,other,0,1,0,0
4476,Home Mortgage,-0.5183295999660366,1 year,0.0,-1.045295321702785,-0.3007134557387269,-1.0338246698421587,-0.36506559973848624,34.54562254205593,0.0,medical bills,Short Term,-0.8276855316132485,-0.7016803577362429,-0.6674890552410557,1.053113801800802,1,0,-1.1848926884164823,1,other,0,1,0,0
4477,Home Mortgage,-0.31943258109449435,10+ years,0.0,0.1770499170226519,-0.6841557754106418,-0.5687951195691674,2.7392337177656487,41.30358167147229,1.0,debt consolidation,Short Term,-0.37121200140617766,-0.4630522167848877,-0.5636819813546312,0.652280120604347,0,0,1.1640135221007732,1,other,0,1,0,0
4478,Own Home,-0.8891423228531338,Unknown,0.0,-0.230398495885827,-0.3007134557387269,-0.3335698555054928,-0.36506559973848624,24.0,0.0,home improvements,Short Term,-0.820323055319586,-0.47895278930318946,-0.8502834179812864,1.133280538040093,1,0,-1.7068718463092056,0,other,0,1,0,0
4479,Home Mortgage,0.2771023985792937,10+ years,0.0,1.603119362202328,-0.2581087535529584,0.5269200292428988,-0.36506559973848624,32.60501182376045,0.0,debt consolidation,Long Term,0.810821692579562,0.30633225270030595,0.7079127484415145,-0.14584631351820918,0,1,1.1640135221007732,1,other,0,1,0,0
4480,Rent,0.21009375859252766,7 years,0.0,-1.045295321702785,-0.3575197253197511,-0.29259629788963853,-0.36506559973848624,31.0,0.0,other,Short Term,-0.8127230797906442,-0.12298320529384066,-0.5053219462779337,1.0130304336811564,0,0,0.3810447852616881,0,other,0,1,0,0
4481,Home Mortgage,-0.4393785452265248,10+ years,0.0,-0.43412270234006645,0.025922594352163826,1.77180241868071,-0.36506559973848624,35.05170778285743,0.0,debt consolidation,Short Term,0.8654465166938317,0.4584636702156364,-0.9038639674267026,0.08075788669758834,0,0,1.1640135221007732,1,other,0,1,0,0
4482,Rent,-0.702653823113222,2 years,0.0,-0.637846908794306,0.7360009641149694,0.22564918498696518,-0.36506559973848624,34.61254380138671,0.0,debt consolidation,Short Term,-0.934797686724273,0.6906359396182075,-0.5909334345154454,0.6923634887239924,0,0,-0.9239031094701204,0,other,0,1,0,0
4483,Home Mortgage,-0.27207608104107606,3 years,0.0,-1.2490195281570242,0.05432572914267595,-0.9631260836582429,2.7392337177656487,10.0,1.0,debt consolidation,Long Term,-0.12730028677419963,-0.6943876139496534,-0.399334756138644,-0.15728780638034298,0,1,-0.6629135305237588,1,other,0,1,0,0
4484,Home Mortgage,-0.13609430617288418,10+ years,0.0,4.862706665461644,-0.5563416688533367,1.4508805297027294,-0.36506559973848624,31.351556868386396,0.0,debt consolidation,Short Term,1.4385321714231043,1.0498334594019483,1.3030006348485865,-2.754806169568227,1,0,1.1640135221007732,1,other,0,1,0,0
4485,Own Home,-1.505384011355386,Unknown,0.0,-1.045295321702785,-0.10189151220514098,-0.8940086160151812,-0.36506559973848624,35.1224674398227,0.0,debt consolidation,Short Term,-1.2021030760312739,-0.6766937437789117,-1.2383441109912796,-2.47422259272745,0,0,-1.7068718463092056,0,other,0,1,0,0
4486,Rent,-0.7833236368127713,10+ years,0.0,-1.4527437346109122,1.4176761990872628,2.032777327552584,-0.36506559973848624,34.83273231587393,0.0,other,Short Term,1.367044901603995,-0.907550928236361,-1.5321567013774182,0.29133332465192546,0,0,1.1640135221007732,0,other,0,1,0,0
4487,Home Mortgage,-0.2848041556108744,3 years,0.0,0.9919467428396097,-0.2439071861577021,-0.8440452701241837,-0.36506559973848624,33.0,0.0,home improvements,Short Term,-1.0484410708054819,-0.8863302393491527,0.5278854563299203,0.7725302249632835,0,0,-0.6629135305237588,1,other,0,1,0,0
4488,Rent,0.015212675176377508,1 year,0.0,-0.637846908794306,1.3750714969014945,-0.008988806475820708,-0.36506559973848624,34.41275161121973,0.0,debt consolidation,Long Term,0.4892477280112093,-0.10403402676639087,-1.0015499456800827,0.5320300162454105,1,1,-1.1848926884164823,0,other,0,1,0,0
4489,Own Home,-0.8673552718196895,6 years,0.0,-0.637846908794306,-0.7551636123869223,-0.3064197914182509,-0.36506559973848624,72.0,0.0,debt consolidation,Long Term,-0.006413176016968077,0.10117900126116487,-0.3715801992271686,-1.4320550216172185,0,1,0.12005520631532639,0,other,0,1,0,0
4490,Rent,-1.1795401465616013,5 years,0.0,0.5844983299311308,-0.5421401014580807,0.32069699670003826,-0.36506559973848624,34.40064561574876,0.0,debt consolidation,Short Term,-0.750379530529793,-0.33530964734274193,-0.7727215897543537,1.0931971699204475,1,0,-0.14093437263103534,0,other,0,1,0,0
4491,Home Mortgage,8.65074842270719,2 years,0.0,-0.026674289431587547,-0.2297056187624463,-0.5448524673790872,-0.36506559973848624,29.0,0.0,debt consolidation,Short Term,-0.8986978029617991,-0.5465003342117645,-0.8137245454332402,0.9729470655615109,1,0,-0.9239031094701204,1,other,0,1,0,0
4492,Home Mortgage,-0.8344342200925535,6 years,0.0,0.7882225363853703,0.4945743183956156,-0.2917831512114849,-0.36506559973848624,78.0,0.0,debt consolidation,Long Term,0.6234347959440891,0.0775074722489563,-0.5589024957233499,-0.6704710273439543,1,1,0.12005520631532639,1,other,0,1,0,0
4493,Rent,-0.8256568761331637,2 years,0.0,-1.2490195281570242,-0.2865118883434705,-0.6280644774434792,-0.36506559973848624,34.71428953625832,0.0,debt consolidation,Long Term,-0.32858088867351937,-0.555048386355062,-0.6987653384071595,-2.7147228014455598,0,1,-0.9239031094701204,0,other,0,1,0,0
4494,Rent,-0.5007268170118631,4 years,0.0,-1.045295321702785,-1.1528074994540936,-0.17816849034723642,-0.36506559973848624,34.62338424000004,0.0,debt consolidation,Short Term,-0.48153039619347443,0.2543863973679593,-0.004482162494723796,-0.26963734614749935,1,0,-0.4019239515773971,0,other,0,1,0,0
4495,Rent,1.0228036666789309,< 1 year,0.0,0.1770499170226519,-0.7267604775964103,-0.8537126806311217,-0.36506559973848624,60.0,0.0,debt consolidation,Short Term,-0.6725985309757786,-0.6529624381782885,1.0308215057408852,0.1311963350489556,0,0,-1.445882267362844,0,other,0,1,0,0
4496,Rent,-0.16750036428511175,10+ years,0.0,1.603119362202328,0.18213983569998127,0.38068915162159767,-0.36506559973848624,52.0,0.0,debt consolidation,Long Term,1.0776520834160053,0.3860742216454732,0.014971182530842033,-2.2337223840096407,1,1,1.1640135221007732,0,other,0,1,0,0
4497,Home Mortgage,0.17738913452466437,10+ years,0.0,0.9919467428396097,0.7502025315102258,0.7832419321231158,-0.36506559973848624,1.9999999999999925,0.0,debt consolidation,Short Term,2.5858909770580456,1.1073983140452737,0.4734664006334022,0.6121967524847015,0,0,1.1640135221007732,1,other,0,1,0,0
4498,Rent,-0.7410096138398705,1 year,0.0,-1.2490195281570242,-0.44272912969128797,-0.7101471171215465,2.7392337177656487,41.385846741567114,1.0,debt consolidation,Short Term,-0.5438739454543257,-0.5328712720532202,-0.33694989105665707,0.8526969612025744,0,0,-1.1848926884164823,0,other,0,1,0,0
4499,Home Mortgage,-0.02369620845730104,3 years,0.0,-0.230398495885827,-0.329116590529239,0.34987992748266433,-0.36506559973848624,3.999999999999983,0.0,other,Short Term,-0.4784429061348418,-0.4728555772848933,0.5436493738506375,-0.5101375548653723,0,0,-0.6629135305237588,1,other,0,1,0,0
4500,Rent,-0.12395030973592024,< 1 year,0.0,-1.6564679410648067,-0.6841557754106418,-0.5742160974235252,-0.36506559973848624,34.463549601828504,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.4485265058001234,-0.1719318608397883,1.253530642398592,0,0,-1.445882267362844,0,other,0,1,0,0
4501,Rent,-0.6937081465299535,6 years,0.0,-0.43412270234006645,0.9348229076485548,-0.22103939021211585,-0.36506559973848624,33.79666619864334,0.0,debt consolidation,Short Term,-1.0484410708054819,-2.2762924868291564e-05,-0.3137232679011323,0.652280120604347,0,0,0.12005520631532639,0,other,0,1,0,0
4502,Home Mortgage,-0.7546926514094398,2 years,0.0,-0.230398495885827,-1.4652419821505613,-0.9923541892563219,-0.36506559973848624,34.38479915829801,0.0,home improvements,Short Term,-0.42809306825560195,-0.7241563549801582,-0.3589187548355288,0.6923634887239924,0,0,-0.9239031094701204,1,other,0,1,0,0
4503,Home Mortgage,-0.028777168996879755,10+ years,0.0,2.4180161880187345,-0.45693069708654405,-0.16240247975414587,-0.36506559973848624,28.0,0.0,debt consolidation,Long Term,-0.3267996444089236,-0.06996137137003001,0.42030510431353696,-0.1556540403504995,0,1,1.1640135221007732,1,other,0,1,0,0
4504,Own Home,-1.0142375099127108,2 years,0.0,-0.8415711152485453,-0.18710091657667785,-1.0823875964541136,2.7392337177656487,71.0,1.0,debt consolidation,Short Term,-1.1927218562377366,-0.7912256871814158,-0.9524973299906172,0.37169654376682854,0,0,-0.9239031094701204,0,other,0,1,0,0
4505,Home Mortgage,0.7234361188694968,< 1 year,0.0,-1.2490195281570242,0.7360009641149694,-0.845716738295944,-0.36506559973848624,45.0,0.0,home improvements,Short Term,-1.0484410708054819,-0.7252921101600369,-0.9050378761782454,0.812613593082929,0,0,-1.445882267362844,1,other,0,1,0,0
4506,Home Mortgage,-0.03134236535880926,10+ years,0.0,-0.230398495885827,0.4945743183956156,1.0102453797743478,-0.36506559973848624,33.22359515378974,0.0,debt consolidation,Short Term,-0.3130246887627165,-0.6213406229069289,0.0017227837634308221,0.02408881297443903,0,0,1.1640135221007732,1,other,0,1,0,0
4507,Home Mortgage,1.2160735664093847,8 years,0.0,-0.43412270234006645,-0.1302946469956536,0.11497088712716053,-0.36506559973848624,81.00000000000001,0.0,debt consolidation,Short Term,0.3303607396092684,0.5189575776912805,0.3335197073244825,-0.26963734614749935,1,0,0.6420343642080498,1,other,0,1,0,0
4508,Home Mortgage,0.2427262401073001,2 years,0.0,-0.43412270234006645,0.7360009641149694,-0.8855157507100206,-0.36506559973848624,38.0,0.0,home improvements,Long Term,-0.005700678311129777,-0.46616059938245047,-0.09847871324325524,-1.3118049172582822,1,1,-0.9239031094701204,1,other,0,1,0,0
4509,Home Mortgage,-0.44248372914983003,Unknown,0.0,-1.4527437346046734,-0.5421401014580807,-0.6766274040554342,-0.36506559973848624,48.13821939303226,0.0,other,Short Term,-0.8310105209071605,-0.6687434575197608,-1.2929308679380196,-2.714722801443295,0,0,-1.7068718463092056,1,other,0,1,0,0
4510,Home Mortgage,0.5089803560480225,9 years,0.0,0.1770499170226519,-0.42852756229603167,3.0282043860590306,-0.36506559973848624,34.3295851282011,0.0,other,Short Term,0.2706296819364909,0.5193162372217686,-0.2636644447103444,1.2134472742824736,0,0,0.9030239431544116,1,other,0,1,0,0
4511,Own Home,1.1701668551258912,10+ years,0.0,2.4180161880085884,0.30995394225728606,2.220840084283346,-0.36506559973848624,32.103546899485764,0.0,debt consolidation,Long Term,2.04736146106193,1.6908178169724348,1.3283235236318662,-0.9510546041814727,1,1,1.1640135221007732,0,other,0,1,0,0
4512,Home Mortgage,-0.16049181362349801,10+ years,0.0,0.3807741234768914,-0.002480540438348297,0.3317196516705657,-0.36506559973848624,78.0,0.0,debt consolidation,Short Term,0.038474179450844824,-0.07289042420234876,-0.17897531334904487,-0.015530385888818596,0,0,1.1640135221007732,1,other,0,1,0,0
4513,Home Mortgage,-0.7311501315841176,10+ years,0.0,-1.045295321702785,0.15373670090946864,-0.42175109526971266,-0.36506559973848624,10.0,0.0,debt consolidation,Long Term,0.6305597730024721,-0.09058429437309053,-0.3689808298487525,0.05102959880966461,0,1,1.1640135221007732,1,other,0,1,0,0
4514,Home Mortgage,1.7288252638105457,3 years,0.0,-0.8415711152485453,3.093461151732091,-0.27570091691022347,-0.36506559973848624,43.0,0.0,debt consolidation,Long Term,2.590047213675436,0.07302422811785618,2.428779127578097,0.05552292219211577,1,1,-0.6629135305237588,1,other,0,1,0,0
4515,Rent,0.7729259102898369,6 years,0.0,-0.43412270234006645,0.42356648141933506,-0.6092265793995859,-0.36506559973848624,77.0,1.0,debt consolidation,Long Term,0.21719235399861841,-0.38701639632142987,0.2039704915292273,-0.06922050554927187,1,1,0.12005520631532639,0,other,0,1,0,0
4516,Rent,1.4164813350773289,10+ years,0.0,0.3807741234768914,1.4034746316920066,2.3608368373721347,-0.36506559973848624,32.01213524727724,0.0,debt consolidation,Short Term,-0.3579120442305294,2.186066851987961,1.8386384280525283,-0.05663025837027641,0,0,1.1640135221007732,0,other,0,1,0,0
4517,Home Mortgage,-0.5196281659216723,4 years,0.0,-0.637846908794306,-1.1812106342446056,-0.6564342615479515,2.7392337177656487,33.0,1.0,debt consolidation,Short Term,-0.32501840014432787,-0.40190076683668224,0.2921813491451551,-0.18947060990820835,0,0,-0.4019239515773971,1,other,0,1,0,0
4518,Rent,-0.9914404631359944,6 years,0.0,-0.8415711152485453,-1.110202797268325,-0.5196900951717766,-0.36506559973848624,17.0,0.0,debt consolidation,Short Term,-0.8636666657580827,-0.6674881491630528,-0.6736101508741001,1.0931971699204475,1,0,0.12005520631532639,0,other,0,1,0,0
4519,Home Mortgage,0.9479573352634266,8 years,0.0,-0.43412270234006645,0.80700880109125,0.5188337372768151,-0.36506559973848624,32.0,0.0,debt consolidation,Short Term,-0.9256539661660148,0.8097706803286411,1.2924354560847016,-0.06250377499895063,0,0,0.6420343642080498,1,other,0,1,0,0
4520,Home Mortgage,0.32140971801174767,7 years,0.0,0.3807741234768914,0.09693043132844438,-0.23346246446168578,2.7392337177656487,70.0,1.0,other,Short Term,-1.0484410708054819,0.18121985314840552,-0.20060877462747584,-0.9109712360618272,0,0,0.3810447852616881,1,other,0,1,0,0
4521,Home Mortgage,-0.5939301171206804,< 1 year,0.0,-0.026674289431587547,0.05432572914267595,0.14876164908599068,-0.36506559973848624,69.0,0.0,other,Long Term,-0.6433861250364082,-0.7658804136935966,-0.8385443304658587,0.05699776550460146,0,1,-1.445882267362844,1,other,0,1,0,0
4522,Home Mortgage,0.5063110815836601,2 years,0.0,-0.026674289431587547,0.6081868575576647,-0.26278091969067074,-0.36506559973848624,50.0,0.0,debt consolidation,Long Term,1.7213937606409093,0.08509909897761915,0.2529392565935827,0.010946230690019118,0,1,-0.9239031094701204,1,other,0,1,0,0
4523,Own Home,-0.5128693936613301,1 year,0.0,-1.2490195281570242,0.5513805879766399,-0.03713271650302818,-0.36506559973848624,44.84206361024261,1.0,debt consolidation,Short Term,-0.8259042873486527,-0.5820076277300773,-1.283707299175898,-0.06192836312683415,0,0,-1.1848926884164823,0,other,0,1,0,0
4524,Rent,-0.4294740220757756,10+ years,0.0,-0.230398495885827,0.579783722767152,-0.43810437846369193,-0.36506559973848624,18.0,0.0,other,Short Term,-0.9255352165483751,0.034288998825151226,0.5432301207250866,-1.3518882853779277,1,0,1.1640135221007732,0,other,0,1,0,0
4525,Home Mortgage,0.6400152799787484,5 years,0.0,-0.8415711152485453,-1.4794435495416045,-0.3576028573264789,-0.36506559973848624,33.88775082446587,0.0,other,Long Term,1.392932318249453,-0.18694415489753557,0.5037364762981835,-1.95313880717261,0,1,-0.14093437263103534,1,other,0,1,0,0
4526,Rent,-0.6442904976627042,7 years,0.0,0.7882225363853703,-0.9113808537347395,-0.7365292093460877,-0.36506559973848624,33.95615375430428,0.0,debt consolidation,Short Term,-0.6088299863032507,-0.580812095961784,-0.41090614240385126,-0.029137137429626373,0,0,0.3810447852616881,0,other,0,1,0,0
4527,Rent,0.929426541019428,< 1 year,0.0,-0.230398495885827,0.2105429704904934,2.3111445403738555,-0.36506559973848624,50.0,0.0,debt consolidation,Short Term,2.5742535145293526,0.9108528913378449,1.3436681880270323,-0.1221559562708887,0,0,-1.445882267362844,0,other,0,1,0,0
4528,Home Mortgage,-0.7259344096052319,< 1 year,0.0,1.603119362202328,0.23894610528100552,-0.48156255092946015,2.7392337177656487,40.0,1.0,debt consolidation,Short Term,-0.1333565172738252,-0.298905704998209,-0.8453362310997847,-0.13758098952760572,0,0,-1.445882267362844,1,other,0,1,0,0
4529,Home Mortgage,-0.08177096369545536,10+ years,0.0,-0.8415711152485453,0.42356648141933506,-0.6107173483095343,-0.36506559973848624,34.84973081595512,0.0,debt consolidation,Long Term,1.827199669957897,-0.6046031781508219,-1.213021222208001,-1.0312213404207637,0,1,1.1640135221007732,1,other,0,1,0,0
4530,Rent,-0.7497869577992603,< 1 year,0.0,-1.4527437346097793,-0.45693069708654405,-0.7935398264477503,-0.36506559973848624,61.0,0.0,business loan,Long Term,-0.8059543515851804,-0.4337616884617003,-1.1760430965344038,-0.7105543954635998,1,1,-1.445882267362844,0,business loan,1,0,0,0
4531,Own Home,0.7634752358349324,10+ years,0.0,-1.045295321702785,-0.6131479384343612,-0.8874130929590459,2.7392337177656487,55.0,1.0,debt consolidation,Short Term,0.051299138155934225,-0.8098759827667923,-0.5425516238268614,0.49194664812576505,0,0,1.1640135221007732,0,other,0,1,0,0
4532,Home Mortgage,0.13882756359350218,7 years,0.0,0.9919467428396097,0.6649931271386889,-0.5361337279966618,2.7392337177656487,0.9999999999999849,1.0,home improvements,Long Term,0.2939046069938754,-0.2086430564920601,0.4635720268703989,-0.2145156922401996,1,1,0.3810447852616881,1,other,0,1,0,0
4533,Home Mortgage,-0.6226163989248863,2 years,0.0,1.603119362202328,0.9916291772295796,-0.5423226777137202,-0.36506559973848624,14.0,0.0,debt consolidation,Short Term,-0.02018813166317521,-0.5979679768367937,-0.7930134410310214,0.1190315307487799,0,0,-0.9239031094701204,1,other,0,1,0,0
4534,Rent,-0.011624354573427968,10+ years,0.0,-1.2490195281570242,-0.3575197253197511,-0.6678183150421029,-0.36506559973848624,34.80834249463009,0.0,debt consolidation,Short Term,-0.561805137717923,-0.49975504207149396,-0.7312155303248059,0.9729470655615109,0,0,1.1640135221007732,0,other,0,1,0,0
4535,Rent,-0.7840787180351229,2 years,0.0,0.1770499170226519,-1.1670090668493496,-0.6591899252905834,-0.36506559973848624,34.183244013741394,0.0,debt consolidation,Long Term,-0.27561855920620576,-0.6022121146142352,-0.3527976592024844,0.05102959880966461,1,1,-0.9239031094701204,0,other,0,1,0,0
